WKT,name,description
"LINESTRING (110.0250127 -7.8892219, 110.059345 -7.838888, 110.0662115 -7.8062357, 110.092304 -7.7939905, 110.1211431 -7.7572525, 110.1362493 -7.7205114, 110.1376226 -7.6783232, 110.1211431 -7.6674352, 110.1376226 -7.6511027, 110.1747014 -7.6442974, 110.2159002 -7.6511027, 110.2543523 -7.6442974, 110.2653387 -7.6551859, 110.2639654 -7.6810451, 110.2694585 -7.7014592, 110.2982976 -7.6647132, 110.3381231 -7.6306863, 110.3930547 -7.5898504, 110.4328802 -7.5435651, 110.4493596 -7.5353966, 110.4521062 -7.5694311, 110.4617193 -7.6089076, 110.4727056 -7.6442974, 110.4809453 -7.6946546, 110.4919317 -7.738202, 110.4919317 -7.7654168, 110.5207708 -7.7763022, 110.5399969 -7.802154, 110.5866887 -7.7844661, 110.5757024 -7.802154, 110.6127813 -7.7994328, 110.6526067 -7.7994328, 110.6732061 -7.7776629, 110.6759527 -7.8075963, 110.7116582 -7.8035146, 110.7226446 -7.7912692, 110.7514837 -7.8198411, 110.7679632 -7.8157596, 110.7899358 -7.814399, 110.7789495 -7.8511319, 110.7816961 -7.8742584, 110.7679632 -7.9164269, 110.7693365 -7.9545108, 110.7638433 -7.9939512, 110.7514837 -8.0293082, 110.7762029 -8.0551442, 110.7803228 -8.0850574, 110.7926824 -8.124485, 110.7995489 -8.1557525, 110.8091619 -8.1380799, 110.8325078 -8.1707056, 110.828388 -8.1978917)",Yogyakarta,
